epoch,train_loss,val_log_loss,val_auroc,lr
0,0.5198975298553705,5.362008109800437,0.8814820918479456,0.0009984586668665642
1,0.38839098811149597,1.587752448421704,0.8924412217095143,0.000993844170297569
2,0.3684291671961546,2.3164434463849792,0.8953801362337948,0.0009861849601988384
3,0.36065586656332016,0.37240813090918,0.9171335970116459,0.0009755282581475773
4,0.3225649995729327,0.5904314887950135,0.9312513733245441,0.0009619397662556438
5,0.379859970882535,0.6289486278565393,0.9223796967699407,0.0009455032620941843
6,0.3317514155060053,1.1019202780846598,0.9141397495056032,0.0009263200821770463
7,0.3087484836578369,0.372122484977091,0.9298505822896067,0.000904508497187474
8,0.31738352216780186,0.3181909952097669,0.9384750604262799,0.0008802029828000157
9,0.30160000547766685,0.7384657614359521,0.9339430894308942,0.0008535533905932737
10,0.2840519053861499,0.33429148229629235,0.9340529553944189,0.0008247240241650919
11,0.27280885074287653,0.3422593980494742,0.9378707976268952,0.0007938926261462361
12,0.2509351782500744,0.3034196793108089,0.9397659854976927,0.0007612492823579742
13,0.2617668556049466,0.3383723718511489,0.9407273126785322,0.0007269952498697733
14,0.2689575981348753,0.29900955790268935,0.9421006372225884,0.000691341716182545
15,0.2533886218443513,0.3020630134539755,0.9454790156009667,0.0006545084971874737
16,0.25622342340648174,0.28930331759446054,0.945286750164799,0.000616722681927953
17,0.25153341237455606,0.31825950218232163,0.9481981981981983,0.0005782172325201156
18,0.2480191644281149,0.39835815138587427,0.9469347396176665,0.0005392295478639226
19,0.2244151821359992,0.3463168966386225,0.9490771259063943,0.0005000000000000001
20,0.22519811103120446,0.36053605861229887,0.9484179301252472,0.0004607704521360777
21,0.23267990071326494,0.2888898960612565,0.9512744451768841,0.00042178276747988476
22,0.22341598942875862,0.30594635330661457,0.9512744451768842,0.00038327731807204744
23,0.23315008450299501,0.29169830007388015,0.9517413755218633,0.0003454915028125264
24,0.19635011721402407,0.2800253126606898,0.9515216435948144,0.00030865828381745517
25,0.18959136120975018,0.28321398040515144,0.9501757855416392,0.00027300475013022674
26,0.18963168561458588,0.2849977954008287,0.9502307185234016,0.00023875071764202572
27,0.18708750093355775,0.29629740742623023,0.9506701823774993,0.00020610737385376356
28,0.18935509584844112,0.2851674561056188,0.9502856515051638,0.00017527597583490826
29,0.1903896341100335,0.3021789820651085,0.9501757855416392,0.00014644660940672628
30,0.19278555316850543,0.2894248730325754,0.9499835201054713,0.00011979701719998457
31,0.1828842144459486,0.2881185631101921,0.9500109865963524,9.549150281252634e-05
32,0.18324110563844442,0.28779710616879167,0.9503955174686882,7.367991782295393e-05
33,0.1668490106239915,0.2883240005888434,0.9504504504504504,5.449673790581612e-05
34,0.18312108470126987,0.28910319610858615,0.9511645792133596,3.806023374435663e-05
35,0.18457156140357256,0.28988958783297164,0.9516040430674577,2.4471741852423235e-05
36,0.16356574650853872,0.2899077582481097,0.9520435069215557,1.3815039801161723e-05
37,0.17302673123776913,0.2899364392002261,0.9524555042847725,6.155829702431172e-06
38,0.16868526069447398,0.290314226919934,0.9525379037574159,1.5413331334360182e-06
39,0.17446042224764824,0.2906876675660222,0.9527027027027027,0.0
