epoch,train_loss,val_log_loss,val_auroc,lr
0,0.151585650164634,6.719858531869088,0.87657842268498,0.0009984586668665642
1,0.10306268418207765,1.5465459821579068,0.6271876384581303,0.000993844170297569
2,0.09695264371111989,0.46419018792812083,0.909891448825875,0.0009861849601988384
3,0.09725918900221586,0.7663720128543255,0.9064853788214445,0.0009755282581475773
4,0.0904614042956382,0.46251752340827423,0.942013735046522,0.0009619397662556438
5,0.09029424143955112,0.45038244117190573,0.9426506424457244,0.0009455032620941843
6,0.08615972381085157,0.41990485610246325,0.948604342046965,0.0009263200821770463
7,0.08044057805091143,0.4159539561703827,0.9546688081524147,0.000904508497187474
8,0.08904698165133595,0.3516652392923906,0.9649977846699158,0.0008802029828000157
9,0.08363063936121762,0.3631723866392543,0.9679330970314577,0.0008535533905932737
10,0.08078176202252507,0.3603401724746635,0.9698715108551174,0.0008247240241650919
11,0.07733893231488764,0.34674492807651464,0.9697884359769605,0.0007938926261462361
12,0.07904608966782689,0.3697329232233768,0.9699822773593265,0.0007612492823579742
13,0.07226444175466895,0.3644141115879141,0.9667700487372618,0.0007269952498697733
14,0.0739358332939446,0.329974367238585,0.9721976074435091,0.000691341716182545
15,0.070359758567065,0.32838465899733005,0.9762405848471423,0.0006545084971874737
16,0.07092224876396358,0.3184520297648077,0.9750775365529464,0.000616722681927953
17,0.06973804906010628,0.3152049191332717,0.9764621178555605,0.0005782172325201156
18,0.0753910627681762,0.3099847963701358,0.9758529020824103,0.0005392295478639226
19,0.07393115549348295,0.3241499420381015,0.9702038103677447,0.0005000000000000001
20,0.07172630750574172,0.34570700444748365,0.9715607000443066,0.0004607704521360777
21,0.06820814497768879,0.3193497799664821,0.9696222862206468,0.00042178276747988476
22,0.06969109270721674,0.3142864473498862,0.9700376606114312,0.00038327731807204744
23,0.07024373020976782,0.319137157342392,0.9712560921577316,0.0003454915028125264
24,0.06946836039423943,0.30536368014258547,0.9726960567124502,0.00030865828381745517
25,0.06595578580163419,0.3078584593296256,0.9738314133805938,0.00027300475013022674
26,0.06931547936983407,0.3032323357135179,0.9743852459016392,0.00023875071764202572
27,0.06527386233210564,0.3040450137977112,0.9745237040319007,0.00020610737385376356
28,0.06354312621988356,0.3007790306882535,0.9754652193176784,0.00017527597583490826
29,0.06473033665679395,0.3001283978318532,0.9759082853345148,0.00014644660940672628
30,0.06027626269496977,0.2989888387547495,0.9759636685866194,0.00011979701719998457
31,0.060034031979739666,0.29772761558074895,0.9761852015950376,9.549150281252634e-05
32,0.061023113084957004,0.29611676946247134,0.97621289322109,7.367991782295393e-05
33,0.06427024840377271,0.29316416011384006,0.9765175011076651,5.449673790581612e-05
34,0.056441133841872215,0.290797895392613,0.9767667257421355,3.806023374435663e-05
35,0.0616946667432785,0.28960963976385173,0.9766836508639787,2.4471741852423235e-05
36,0.060793905053287745,0.28932485826725446,0.9768498006202925,1.3815039801161723e-05
37,0.059267365373671055,0.2889708441103856,0.9767390341160833,6.155829702431172e-06
38,0.06102457386441529,0.28869431749831237,0.9767390341160833,1.5413331334360182e-06
39,0.06005159276537597,0.28848476720634014,0.9765451927337173,0.0
