epoch,train_loss,val_log_loss,val_auroc,lr
0,0.6847325637936592,1.8444985715944966,0.8014722039112283,0.0009984586668665642
1,0.4477215353399515,5.3750172067542685,0.5246649088112503,0.000993844170297569
2,0.41094091162085533,0.7775725608146788,0.9122994946165679,0.0009861849601988384
3,0.4050711113959551,0.4688838275790627,0.8856295319709953,0.0009755282581475773
4,0.37706309743225574,0.32940657708881066,0.9296583168534387,0.0009619397662556438
5,0.35807962343096733,0.3371159361482603,0.925977807075368,0.0009455032620941843
6,0.3438842725008726,0.3973875433157047,0.9048011426060206,0.0009263200821770463
7,0.340957822278142,0.4027427858195233,0.9156778729949462,0.000904508497187474
8,0.36247479263693094,0.33998671049454215,0.9214183695891013,0.0008802029828000157
9,0.32684482354670763,0.328024258030082,0.935206548011426,0.0008535533905932737
10,0.3098703483119607,0.3380347654927198,0.9362228081740278,0.0008247240241650919
11,0.3035876238718629,0.33263550105799755,0.9369918699186991,0.0007938926261462361
12,0.2996004521846771,0.39544544869842535,0.9383926609536366,0.0007612492823579742
13,0.3039377983659506,0.32514820764535585,0.9422929026587563,0.0007269952498697733
14,0.2885933006182313,0.33400411368570765,0.9458086134915403,0.000691341716182545
15,0.2865686621516943,0.3276334249400134,0.9452318171830367,0.0006545084971874737
16,0.28024544287472963,0.3517574538495992,0.9451768842012744,0.000616722681927953
17,0.2702235262840986,0.32048393267657427,0.9441056910569106,0.0005782172325201156
18,0.2569535821676254,0.3271253593942589,0.9447648868380577,0.0005392295478639226
19,0.25626236014068127,0.34965630633142264,0.9428971654581411,0.0005000000000000001
20,0.26352410297840834,0.3286914927404205,0.9423478356405185,0.0004607704521360777
21,0.2478074999526143,0.3109963530220864,0.9442979564930783,0.00042178276747988476
22,0.2605891842395067,0.312381626495975,0.9445176884201274,0.00038327731807204744
23,0.25893184170126915,0.30699054659984915,0.9458360799824214,0.0003454915028125264
24,0.23683150857686996,0.30608353430995056,0.9458360799824215,0.00030865828381745517
25,0.2482257653027773,0.3279527173361938,0.9454515491100857,0.00027300475013022674
26,0.2323824930936098,0.325205328065195,0.9459184794550647,0.00023875071764202572
27,0.2377684749662876,0.3118598936529086,0.9454515491100858,0.00020610737385376356
28,0.2087711845524609,0.31774385822279216,0.9445451549110087,0.00017527597583490826
29,0.22625970002263784,0.3094299279148345,0.9434464952757636,0.00014644660940672628
30,0.2346299421042204,0.3115756965282642,0.9438310261480993,0.00011979701719998457
31,0.2182458322495222,0.31131707140553483,0.9432816963304768,9.549150281252634e-05
32,0.22358678793534636,0.3190300909711884,0.9426499670402109,7.367991782295393e-05
33,0.20679599093273282,0.31848318467011516,0.9423478356405186,5.449673790581612e-05
34,0.20497176703065634,0.3181542784308228,0.9419358382773018,3.806023374435663e-05
35,0.19868706911802292,0.32049176790712847,0.9416611733684904,2.4471741852423235e-05
36,0.21701146848499775,0.32255535991576423,0.9420182377499451,1.3815039801161723e-05
37,0.20917958579957485,0.3237980099057585,0.9424302351131619,6.155829702431172e-06
38,0.20157997123897076,0.32429760371079674,0.9422654361678752,1.5413331334360182e-06
39,0.21029887348413467,0.32469283253540143,0.9422929026587563,0.0
