epoch,train_loss,val_log_loss,val_auroc,lr
0,1.75980269536376,1.063056500138208,0.6652384091408481,0.00029953760005996916
1,1.071474403142929,1.4545286945514833,0.7565644913205889,0.00029815325108927074
2,0.856108782812953,0.8826356664702244,0.8602230279059548,0.0002958554880596516
3,0.715006947517395,0.9400740434719984,0.8766754559437486,0.00029265847744427314
4,0.6541029717773199,0.8729538427440967,0.867501647989453,0.0002885819298766931
5,0.4680887944996357,0.7610225527322924,0.8923038892551087,0.0002836509786282553
6,0.4106033109128475,0.702733650135172,0.8934300153812349,0.00027789602465311394
7,0.34195953141897917,0.6811177366166663,0.8917270929466051,0.0002713525491562423
8,0.26750105805695057,0.6642432587701141,0.9009833003735442,0.00026406089484000476
9,0.31356481555849314,0.6160459685831623,0.9057899362777412,0.0002560660171779821
10,0.24023451283574104,0.551055100025594,0.9131509558338826,0.00024741720724952754
11,0.23866920778527856,0.5077497647391148,0.9171061305207647,0.00023816778784387094
12,0.24567119497805834,0.4924686575761328,0.9193034497912547,0.00022837478470739237
13,0.2353553781285882,0.47802199353403674,0.9197154471544716,0.0002180985749609321
14,0.254262812435627,0.49403518710277455,0.9202373104812128,0.00020740251485476356
15,0.23141358979046345,0.5305904135388266,0.9164469347396177,0.00019635254915624222
16,0.2126950742676854,0.5435682236635399,0.9162272028125686,0.00018501680457838588
17,0.2362997797317803,0.5570619828267993,0.9163645352669743,0.00017346516975603468
18,0.17122337827458978,0.5574325294232371,0.9182322566468908,0.0001617688643591767
19,0.19531115051358938,0.5621831753849579,0.9184794550648209,0.00014999999999999996
20,0.2030480746179819,0.5701436939636315,0.9183695891012964,0.0001382311356408232
21,0.15134916035458446,0.5853539778634247,0.9162272028125686,0.00012653483024396533
22,0.14113182574510574,0.6038027932138283,0.9152933421226105,0.00011498319542161412
23,0.15998391155153513,0.6164517595193693,0.9133432212700505,0.00010364745084375783
24,0.15308160148561,0.6329307453894165,0.911475499890134,9.259748514523646e-05
25,0.1268072654493153,0.6395094049806452,0.9117501647989452,8.190142503906792e-05
26,0.12316195690073073,0.6387048944467425,0.9119424302351131,7.162521529260763e-05
27,0.14135801559314132,0.6412499877285842,0.9127938914524281,6.1832212156129e-05
28,0.12436093436554074,0.6438211048777011,0.9140024170511977,5.258279275047242e-05
29,0.1347242584452033,0.6496915834964627,0.9146066798505824,4.393398282201782e-05
30,0.14274095464497805,0.6600410876075499,0.9140573500329597,3.59391051599953e-05
31,0.14014687109738588,0.6587388351977999,0.9144968138870577,2.8647450843757853e-05
32,0.15077335154637694,0.659071508076781,0.9149088112502745,2.210397534688614e-05
33,0.1258869576267898,0.6582807362191494,0.9155405405405405,1.63490213717448e-05
34,0.13225067453458905,0.6547988176120781,0.9153757415952538,1.1418070123306965e-05
35,0.11475385795347393,0.6561437951021769,0.9155954735223027,7.341522555726956e-06
36,0.1103054084815085,0.6564934767177921,0.9162546693034498,4.1445119403485104e-06
37,0.11066614463925362,0.654520656810044,0.9165842671940233,1.846748910729349e-06
38,0.11062787566334009,0.6526983482109425,0.9168314656119534,4.62399940030805e-07
39,0.11622809898108244,0.6520847754983614,0.9172983959569325,0.0
