epoch,train_loss,val_log_loss,val_auroc,lr
0,0.48319332487881184,7.2821882911928855,0.8718688200395517,0.0009984586668665642
1,0.37842397950589657,0.5099059615157517,0.8984289167215997,0.000993844170297569
2,0.3710672091692686,0.4143125229472215,0.9040320808613492,0.0009861849601988384
3,0.36163738556206226,0.5635821322225485,0.9193034497912547,0.0009755282581475773
4,0.33099334593862295,0.5255484551301358,0.9259228740936059,0.0009619397662556438
5,0.2954680621623993,0.5489795582061223,0.9325148319050757,0.0009455032620941843
6,0.29986823070794344,0.3693807551273027,0.9355910788837619,0.0009263200821770463
7,0.3246092228218913,1.2817123725650668,0.9199626455724016,0.000904508497187474
8,0.2821663087233901,0.31384333043795465,0.943528894748407,0.0008802029828000157
9,0.27781288139522076,0.2908521576584534,0.9454240826192045,0.0008535533905932737
10,0.27485528122633696,0.29484693794971967,0.9490771259063941,0.0008247240241650919
11,0.2487672148272395,0.29928433998396803,0.9502307185234015,0.0007938926261462361
12,0.2703359704464674,0.26978261346382804,0.9543781586464511,0.0007612492823579742
13,0.2504339003935456,0.25320464184798536,0.9580586684245221,0.0007269952498697733
14,0.24118930334225297,0.25740317026626525,0.9602834541858932,0.000691341716182545
15,0.2361772321164608,0.25808081078270767,0.9568776093166338,0.0006545084971874737
16,0.28247479908168316,0.4554342356149996,0.9542408261920458,0.000616722681927953
17,0.23594607692211866,0.25827384608000303,0.9568501428257525,0.0005782172325201156
18,0.23629073146730661,0.28444006270290884,0.9555592177543397,0.0005392295478639226
19,0.22038607858121395,0.24920150867597507,0.9594045264776973,0.0005000000000000001
20,0.22461869567632675,0.24389852117990043,0.9619039771478796,0.0004607704521360777
21,0.2112609618343413,0.2408468643600658,0.962425840474621,0.00042178276747988476
22,0.19659345597028732,0.24477100626734485,0.9614645132937816,0.00038327731807204744
23,0.19752341974526644,0.2407054531107225,0.9625082399472643,0.0003454915028125264
24,0.2127815019339323,0.2390041104504734,0.9642935618545374,0.00030865828381745517
25,0.21102342242375016,0.23101756918993668,0.9653647549989014,0.00027300475013022674
26,0.20252261636778712,0.238152273874202,0.9655570204350693,0.00023875071764202572
27,0.18935271631926298,0.23304401921307485,0.9661612832344539,0.00020610737385376356
28,0.19901104597374797,0.2399169669885246,0.9668754119973632,0.00017527597583490826
29,0.19137963000684977,0.23707860584799093,0.9667655460338387,0.00014644660940672628
30,0.17598171811550856,0.23021832806991938,0.9670127444517689,0.00011979701719998457
31,0.20195482950657606,0.23619117833381856,0.9668754119973632,9.549150281252634e-05
32,0.18961471086367965,0.23262044333144952,0.9664359481432652,7.367991782295393e-05
33,0.18087227223441005,0.24165685899878342,0.966161283234454,5.449673790581612e-05
34,0.18965858593583107,0.23508336531387405,0.9661338167435729,3.806023374435663e-05
35,0.1839473946020007,0.23742619593363415,0.9658591518347616,2.4471741852423235e-05
36,0.19363015098497272,0.24095833763356062,0.9658316853438805,1.3815039801161723e-05
37,0.17176994029432535,0.2412572389699663,0.9661338167435728,6.155829702431172e-06
38,0.18243314046412706,0.24162399843233842,0.9662711491979784,1.5413331334360182e-06
39,0.16777107026427984,0.24063286967970327,0.9662162162162162,0.0
