epoch,train_loss,val_log_loss,val_auroc,lr
0,1.9976611360907555,1.0760390295040225,0.6983080641617228,0.00029953760005996916
1,1.2833743244409561,1.168142708730405,0.7776312898264118,0.00029815325108927074
2,0.9483602363616228,1.153585911162668,0.8114700065919578,0.0002958554880596516
3,0.8884393982589245,0.5742769553803005,0.8837343441001978,0.00029265847744427314
4,0.7958297096192837,0.4903905517335237,0.9039771478795869,0.0002885819298766931
5,0.734656635671854,0.52941098661402,0.9022192924631949,0.0002836509786282553
6,0.6411355957388878,0.48031681895758804,0.9082344539661612,0.00027789602465311394
7,0.5601892359554768,0.47029114636105834,0.9022742254449572,0.0002713525491562423
8,0.5113545767962933,0.44023415735505206,0.9088387167655461,0.00026406089484000476
9,0.41574137564748526,0.3775654812420962,0.9225994286969896,0.0002560660171779821
10,0.35646760929375887,0.3741203130710681,0.9210613052076467,0.00024741720724952754
11,0.35001557506620884,0.391350529590733,0.9165842671940233,0.00023816778784387094
12,0.3656609794124961,0.382621526785578,0.9161448033399253,0.00022837478470739237
13,0.3084645140916109,0.3769059399781609,0.9183146561195341,0.0002180985749609321
14,0.27899353951215744,0.36591632276558383,0.919605581190947,0.00020740251485476356
15,0.32939472887665033,0.3588094651132783,0.9227092946605142,0.00019635254915624222
16,0.3124826876446605,0.34821977894771017,0.9267743353109207,0.00018501680457838588
17,0.3041722709313035,0.34262206562490155,0.9296857833443198,0.00017346516975603468
18,0.2825077623128891,0.33785203436606753,0.9324324324324325,0.0001617688643591767
19,0.24282611720263958,0.33128139521942923,0.9337782904856076,0.00014999999999999996
20,0.2598904138430953,0.33124328331692376,0.9340804218852997,0.0001382311356408232
21,0.241605494171381,0.3338686978935705,0.9340529553944188,0.00012653483024396533
22,0.2600727425888181,0.32914017093706177,0.9351241485387826,0.00011498319542161412
23,0.22349690087139606,0.3270494148118321,0.9354812129202372,0.00010364745084375783
24,0.24120403546839952,0.32534551009465185,0.9359206767743353,9.259748514523646e-05
25,0.23339095152914524,0.32525745580962084,0.9342177543397056,8.190142503906792e-05
26,0.19904930237680674,0.32358835739469405,0.9345748187211602,7.162521529260763e-05
27,0.23010565526783466,0.3226267740772038,0.9352340145023071,6.1832212156129e-05
28,0.2229171758517623,0.32426731085963123,0.9355636123928807,5.258279275047242e-05
29,0.2448441805317998,0.32697360717753915,0.9353438804658316,4.393398282201782e-05
30,0.21546520572155714,0.32880788435475305,0.934739617666447,3.59391051599953e-05
31,0.21828496549278498,0.3278572116797491,0.9344100197758735,2.8647450843757853e-05
32,0.2045181281864643,0.32808686797746633,0.9339430894308943,2.210397534688614e-05
33,0.21108598727732897,0.32976284722095056,0.9334761590859152,1.63490213717448e-05
34,0.2126100822351873,0.33077642064573126,0.9335860250494397,1.1418070123306965e-05
35,0.21401004120707512,0.32980961599745207,0.9338606899582509,7.341522555726956e-06
36,0.20303963124752045,0.330434737853024,0.9333662931223907,4.1445119403485104e-06
37,0.20070860255509615,0.3302099174379882,0.933640958031202,1.846748910729349e-06
38,0.1925286827608943,0.3303530972693954,0.9338057569764887,4.62399940030805e-07
39,0.210603185929358,0.32938831491940873,0.9342177543397056,0.0
