epoch,train_loss,val_log_loss,val_auroc,lr
0,0.5788983489150432,0.37305817790295004,0.9456967213114754,0.00029953760005996916
1,0.48403211916560557,0.3386728771653597,0.9449213557820114,0.0002981532510892704
2,0.45959448480784004,0.28836754273593423,0.9775697828976517,0.00029585548805965094
3,0.3887672604464773,0.2303396936447952,0.9774036331413382,0.0002926584774442727
4,0.4359925887477932,0.23908086470052634,0.9791205139565795,0.0002885819298766929
5,0.4403955469380564,0.25182355609858026,0.9764898094816128,0.00028365097862825524
6,0.40201362111230393,0.21263189447497852,0.9824435090828533,0.00027789602465311383
7,0.3874024064905608,0.19424094533062686,0.9818896765618077,0.00027135254915624184
8,0.37134623572007935,0.2026465176812721,0.9807266282676119,0.0002640608948400043
9,0.3708844810946664,0.21305514367251935,0.9811420026583961,0.0002560660171779816
10,0.39715421867014755,0.21459393795329954,0.9823327425786442,0.0002474172072495269
11,0.3334639103554968,0.22606784581113568,0.9811696942844483,0.00023816778784387023
12,0.35013766975989985,0.21583144788379852,0.9796743464776252,0.0002283747847073917
13,0.3461297637046273,0.20680033169837517,0.982111209570226,0.00021809857496093142
14,0.3497212093267868,0.21017325991731872,0.9802281789986709,0.0002074025148547629
15,0.3484686799903414,0.21275370789514078,0.978483606557377,0.00019635254915624154
16,0.34623272716999054,0.2208073284544628,0.9784005316792201,0.00018501680457838526
17,0.35140629290644804,0.22217177951122175,0.9776805494018609,0.00017346516975603413
18,0.2941695897659259,0.2156920971412098,0.977292866637129,0.00016176886435917642
19,0.32073576036673873,0.21098469761435695,0.9771267168808152,0.0001499999999999998
20,0.32306687322570316,0.207561573898163,0.9780682321665928,0.00013823113564082303
21,0.3333531025407919,0.20700822331911808,0.9774313247673904,0.00012653483024396508
22,0.2796316269173551,0.20536229886538684,0.977403633141338,0.00011498319542161406
23,0.28314766465727964,0.20583683110396717,0.9765175011076651,0.00010364745084375779
24,0.2907743507356786,0.2081873258343005,0.9755206025697829,9.259748514523645e-05
25,0.30320699902167964,0.20938444497361403,0.9752436863092602,8.190142503906796e-05
26,0.2832187763901789,0.20943119847524494,0.9753544528134691,7.162521529260765e-05
27,0.25760651196339235,0.2132283416456424,0.9733883473637572,6.183221215612898e-05
28,0.2638116530073223,0.2139113629262648,0.9729175897208684,5.25827927504724e-05
29,0.25731451231152264,0.21344003897354188,0.9734991138679663,4.393398282201785e-05
30,0.2287871663027735,0.21526166012970763,0.9732498892334958,3.5939105159995345e-05
31,0.2407561681831061,0.214145814695033,0.9734714222419141,2.8647450843757914e-05
32,0.23642927208053532,0.21243265291780564,0.9736375719982278,2.2103975346886177e-05
33,0.19453136289297646,0.21132006452978458,0.9741360212671688,1.634902137174483e-05
34,0.23424983041277572,0.21183683871510559,0.9733329641116526,1.1418070123306978e-05
35,0.2280565151638949,0.21418125374201527,0.9730837394771821,7.341522555726966e-06
36,0.2176161913284615,0.21553450342375813,0.9729175897208684,4.144511940348516e-06
37,0.24789197887502498,0.21696450575556692,0.9726960567124502,1.8467489107293521e-06
38,0.23102765558148497,0.21823497321725152,0.9720868409393,4.6239994003080585e-07
39,0.2209747623541017,0.21964702861545507,0.9719206911829862,0.0
